0011213026107;http://world-en.openfoodfacts.org/product/0011213026107/spartan-yellow-cling-sliced-peaches;usda-ndb-import;1489061616;2017-03-09T12:13:36Z;1587577577;2020-04-22T17:46:17Z;Spartan, yellow cling sliced peaches;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Canned foods, Desserts, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Fruits, Canned fruits, Fruits in syrup, Peaches, Peaches in syrup;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:fruits,en:canned-fruits,en:fruits-in-syrup,en:peaches,en:peaches-in-syrup;Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Fruits,Canned fruits,Fruits in syrup,Peaches,Peaches in syrup;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, sugar;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:peaches-in-syrup;Peaches in syrup;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.29;8.87;;;;;;;;;0;;;0;;;;0.02;0.008;;0.0000726;;;;;0.001;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0011213026114;http://world-en.openfoodfacts.org/product/0011213026114/fruit-cocktail-in-extra-light-syrup-spartan;usda-ndb-import;1489061615;2017-03-09T12:13:35Z;1489061616;2017-03-09T12:13:36Z;Fruit Cocktail In Extra Light Syrup;;;;;Spartan;spartan;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Diced peaches, water, diced pears, grapes, sugar, pineapple sectors, halved cherries artificially colored red with carmine.;;;;;;122 g (0.5 cup);122;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;205;205;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.93;9.02;;;;;;;;;0;;;0;;;;0.02032;0.008128;;0.0000492;;;;;0.001;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213026121;http://world-en.openfoodfacts.org/product/0011213026121/spartan-sliced-pears-in-extra-light-syrup;usda-ndb-import;1489066165;2017-03-09T13:29:25Z;1587580465;2020-04-22T18:34:25Z;Spartan, sliced pears in extra light syrup;;;;;Spartan;spartan;Pears in light syrup, Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits,en:pears-in-light-syrup;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits,Pears-in-light-syrup;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, sugar.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-5;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:pears-in-light-syrup;Pears-in-light-syrup;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.29;8.87;;;;;;;;;1.6;;;0;;;;0.02;0.008;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0011213026138;http://world-en.openfoodfacts.org/product/0011213026138/spartan-triple-cherry-mixed-fruit-in-light-syrup;usda-ndb-import;1489065588;2017-03-09T13:19:48Z;1587580090;2020-04-22T18:28:10Z;Spartan, triple cherry mixed fruit, in light syrup;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Diced peaches, water, diced pears, grapes, corn syrup, halved cherries artificially colored red with carmine, natural flavor, sugar.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-2;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:canned-fruits;Canned fruits;;;;;;;;305;305;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;17.74;15.32;;;;;;;;;0;;;0;;;;0.02;0.008;;0.0000483;;;;;0.0039;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0011213026244;http://world-en.openfoodfacts.org/product/0011213026244/chewy-granola-bar-spartan;usda-ndb-import;1489067925;2017-03-09T13:58:45Z;1587581603;2020-04-22T18:53:23Z;Chewy granola bar;;;;;Spartan;spartan;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Granola (whole grain rolled oats, whole grain brown rice flour, sugar, whole wheat flakes, high oleic canola oil, molasses, enriched wheat flour [bleached wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], calcium carbonate, sodium bicarbonate, nonfat dry milk, soy lecithin, caramel color), corn syrup, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanilla), whole grain brown rice flour, sugar, corn syrup solids, glycerin, dried coconut, palm oil invert sugar, less than 2% of: calcium carbonate, molasses, soy lecithin, natural and artificial flavors, salt, caramel color, citric acid, prune juice concentrate, mixed tocopherols (a preservative).;;;;;;1 BAR (24 g);24;;4;;en:e150c,en:e322,en:e322i,en:e330,en:e422;E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E422 - Glycerol;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;1745;1745;;10.42;4.17;;;;;;;;;;;;;;;2.08;0;;;;;;;;;;;;;;;;;0;0;79.17;29.17;;;;;;;;;4.2;;;4.17;;;;0.52;0.208;;0;;;;;0;;;;;;;;;;;;0.25;;0.333;;0.003;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011213026268;http://world-en.openfoodfacts.org/product/0011213026268/chewy-dipped-granola-bars;usda-ndb-import;1489060854;2017-03-09T12:00:54Z;1587577062;2020-04-22T17:37:42Z;Chewy dipped granola bars;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Chocolatey coating (sugar, palm kernel oil, cocoa powder, whole milk solids, nonfat dry milk solids, whey powder, soy lecithin, salt, natural flavor), granola (whole grain rolled oats, sugar, soybean oil, honey. molasses, bht [preservative], whole grain brown rice flour), corn syrup, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, salt, vanilla), high fructose corn syrup, brown sugar, corn syrup solids, glycerin, palm oil, less than 2% of: sorbitol, dried coconut, salt, mixed tocopherols (antioxidant), caramel color, natural and artificial flavors, sugars, peanut flour, almond flour.;;;;;;1 BAR (31 g);31;;6;;en:e150c,en:e306,en:e321,en:e322,en:e322i,en:e420,en:e420i,en:e422;E150c - Ammonia caramel,E306 - Tocopherol-rich extract,E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E420 - Sorbitol,E420i - Sorbitol,E422 - Glycerol;0;;;0;;;22;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;1891;1891;;16.13;11.29;;;;;;;;;;;;;;;3.23;0;;;;;;;;;;;;;;;;;0;0;70.97;38.71;;;;;;;;;3.2;;;6.45;;;;0.525;0.21;;0;;;;;0;;;;;;;;;;;;0.274;;0.065;;0.00232;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
0011213026275;http://world-en.openfoodfacts.org/product/0011213026275/chewy-dipped-granola-bars;usda-ndb-import;1489060853;2017-03-09T12:00:53Z;1587577062;2020-04-22T17:37:42Z;Chewy Dipped Granola Bars;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Chocolatey coating (sugar, palm kernel oil, cocoa powder, whole milk solids, nonfat dry milk solids, whey powder, soy lecithin, salt, natural flavor), granola whole grain rolled oats, sugar, soybean oil, honey, molasses, bht [preservative], whole grain brown rice flour), sugar, peanut butter flavored spread (roasted peanuts, sugar, palm oil, salt), corn syrup, palm kernel and palm oils, high fructose corn syrup, brown sugar, corn syrup solids, partially defatted peanut flour, glycerin, less than 2% of: nonfat dry milk, peanut oil, dried coconut, sorbitol, salt, dextrose, soy lecithin, mixed tocopherols (antioxidant), caramel color, natural and artificial flavors, almond flour.;;;;;;1 BAR (30 g);30;;6;;en:e150c,en:e306,en:e321,en:e322,en:e322i,en:e420,en:e420i,en:e422;E150c - Ammonia caramel,E306 - Tocopherol-rich extract,E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E420 - Sorbitol,E420i - Sorbitol,E422 - Glycerol;0;;;0;;;24;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;2092;2092;;23.33;13.33;;;;;;;;;;;;;;;5;1.67;;;;;;;;;;;;;;;;;0;0;66.67;36.67;;;;;;;;;3.3;;;6.67;;;;0.7075;0.283;;0;;;;;0;;;;;;;;;;;;0.283;;0.067;;0.0012;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0011213026282;http://world-en.openfoodfacts.org/product/0011213026282/protein-chewy-granola-bars;usda-ndb-import;1489060852;2017-03-09T12:00:52Z;1587577061;2020-04-22T17:37:41Z;Protein Chewy Granola Bars;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Roasted peanuts, soy protein isolate, chicory root extract, sugar, vegetable oils, (palm kernel oil, high oleic canola oil, peanut oil), corn syrup, whey protein concentrate, less than 2% of: rice starch, glycerin, cocoa powder (processed with alkali), water, fructose, salt, soy lecithin, calcium carbonate, cocoa powder, nonfat dry milk, chocolate liquor, cocoa butter, xanthan gum, natural flavors, mixed tocopherols (antioxidant), almond flour.;;;;;;1 BAR (40 g);40;;5;;en:e170,en:e306,en:e322,en:e322i,en:e415,en:e422;E170 - Calcium carbonate,E306 - Tocopherol-rich extract,E322 - Lecithins,E322i - Lecithin,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;1987;1987;;30;7.5;;;;;;;;;;;;;;;12.5;7.5;;;;;;;;;;;;;;;;;0;0;35;15;;;;;;;;;12.5;;;25;;;;1.0625;0.425;;0;;;;;0;;;;;;;;;;;;0.375;;0.1;;0.0018;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011213026299;http://world-en.openfoodfacts.org/product/0011213026299/protein-chewy-granola-bars;usda-ndb-import;1489060851;2017-03-09T12:00:51Z;1587657940;2020-04-23T16:05:40Z;Protein Chewy Granola Bars;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Roasted peanuts, almonds, soy protein isolate, chicory root extract, sugar, vegetable oil (palm kernel oil, high oleic canola oil peanut oil), whey protein concentrate, tapioca syrup, corn syrup, less than 2% of: rice starch, roasted sunflower seeds (sunflower seeds, cottonseed oil and/or sunflower oil), glycerin, cocoa powder (processed with alkali), toasted coconut, calcium carbonate, salt, water, cocoa powder, nonfat dry milk, fructose, soy lecithin, xanthan gum, natural flavors, mixed tocopherols (antioxidant), baking soda.;;;;;;1 BAR (40 g);40;;5;;en:e170,en:e306,en:e322,en:e322i,en:e415,en:e422;E170 - Calcium carbonate,E306 - Tocopherol-rich extract,E322 - Lecithins,E322i - Lecithin,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:snacks;Snacks;;;;;;;;1987;1987;;30;7.5;;;;;;;;;;;;;;;12.5;5;;;;;;;;;;;;;;;;;0;0;35;15;;;;;;;;;12.5;;;25;;;;1.125;0.45;;0;;;;;0;;;;;;;;;;;;0.2;;0.15;;0.0018;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011213026510;http://world-en.openfoodfacts.org/product/0011213026510/chicken-breast-spartan;usda-ndb-import;1489062223;2017-03-09T12:23:43Z;1562841197;2019-07-11T10:33:17Z;Chicken Breast;;;;;Spartan;spartan;Meats, Poultries, Chickens, Chicken breasts;en:meats,en:poultries,en:chickens,en:chicken-breasts;Meats,Poultries,Chickens,Chicken breasts;;;;;;;;;;;;;;;United States;en:united-states;United States;Ingredients: chicken breast meat with rib meat, water, contain 2% or less of sea salt modified food starch, sodium phosphates, natural applewood smoke flavor (contains maltodextrain), chicken flavor (salt, chicken broth, natural flavors), flavoring.;;;;;;56 g (2 oz);56;;0;;;;0;;;0;;;1;b;4;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:chicken-breasts;Chicken breasts;;;;;;;;335;335;;1.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;0;0;;;;;;;;;0;;;16.07;;;;1.49606;0.598424;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011213026527;http://world-en.openfoodfacts.org/product/0011213026527/chicken-breast-with-rib-meat-spartan;usda-ndb-import;1489062222;2017-03-09T12:23:42Z;1489062222;2017-03-09T12:23:42Z;Chicken Breast With Rib Meat;;;;;Spartan;spartan;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Ingredients: chicken breast meat with rib meat, water, contains 2% less of salt, olive oil, maltodextrin, modified food starch, sugar, spices, sodium phosphates, wheat flour natural flour (contains milk), natural flavor (contains pork and bacon fat), chicken flavor (salt, chicken broth, natural flavors), cornstarch, dehydrated lemon peel, xanthan gum, citric acid, flavoring, annatto (color), buttermilk, cream, sodium bicarbonate, turmeric.;;;;;;56 g (2 oz);56;;4;;en:e160b,en:e330,en:e415,en:e500,en:e500ii;E160b - Annatto,E330 - Citric acid,E415 - Xanthan gum,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;335;335;;1.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;0;0;;;;;;;;;0;;;16.07;;;;1.5875;0.635;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213026534;http://world-en.openfoodfacts.org/product/0011213026534/chicken-breast-with-rib-meat-spartan;usda-ndb-import;1489062223;2017-03-09T12:23:43Z;1489062223;2017-03-09T12:23:43Z;Chicken Breast With Rib Meat;;;;;Spartan;spartan;;;;;;;;en:100-natural;en:100-natural;100% natural;;;;;;;;United States;en:united-states;United States;Ingredients: chicken breast meat with rib meat. water contains 2% or less of sea salt, sun dried tomatoes. modified food starch, sodium phosphate, garlic [contains citric acid), olive oil, chicken flavor (salt, chicken broth, natural, flavors). xanthan gum, partially hydrogenated soybean oil, sugar, spices, flavoring, maltodextrin, onion juice concentrate.;;;;;;56 g (2 oz);56;;2;;en:e330,en:e415;E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;372;372;;2.68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;0;0;;;;;;;;;0;;;16.07;;;;1.36144;0.544576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213026596;http://world-en.openfoodfacts.org/product/0011213026596/hard-cooked-peeled-eggs-spartan;usda-ndb-import;1489135868;2017-03-10T08:51:08Z;1587627769;2020-04-23T07:42:49Z;Hard Cooked Peeled Eggs;;;;;Spartan;spartan;Farming products, Eggs;en:farming-products,en:eggs;Farming products,Eggs;;;;;;;;;;;;;;;United States;en:united-states;United States;Eggs, water, citric acid, sodium benzoate (preservative).;;;;;;1 EGG (50 g);50;;2;;en:e211,en:e330;E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;-1;a;3;Fish Meat Eggs;Eggs;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:eggs;Eggs;;;;;;;;586;586;;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.37;0;0;;;;;;;;;;;;12;;;;0.35;0.14;;0.00018;;0.000002;;;0;0;0.00051;;0.00016;;;0.00000096;;;;;0.14;;0.04;0.2;0.00144;;0.0012;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
