0012000528590;http://world-en.openfoodfacts.org/product/0012000528590/peach-iced-tea-peach;org-database-usda;1587667534;2020-04-23T18:45:34Z;1587667534;2020-04-23T18:45:34Z;Peach iced tea, peach;;;;;;;Beverages, Iced teas;en:beverages,en:iced-teas;Beverages,Iced teas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, citric acid, sodium hexametaphosphate (to protect flavor), natural flavor, green tea, potassium sorbate (preserves freshness), phosphoric acid, gum arabic, ascorbic acid (to protect flavor), pectin, glycerol ester of rosin, acesulfame potassium, calcium disodium edta (to protect flavor), sucralose, yellow 5, red 40.;;;;;;12 OZA (355 ml);355;;10;;en:e102,en:e129,en:e202,en:e330,en:e338,en:e385,en:e414,en:e440,en:e440i,en:e950,en:e955;E102 - Tartrazine,E129 - Allura red ac,E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E440 - Pectins,E440i - Pectin,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PEPSICO, INC;en:iced-teas;Iced teas;;;;;;;;84;84;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.35;5.35;;;;;;;;;;;;0;;;;0.085;0.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000528606;http://world-en.openfoodfacts.org/product/0012000528606/iced-tea-lemonade-half-half-iced-tea-lemonade;org-database-usda;1587667541;2020-04-23T18:45:41Z;1587667542;2020-04-23T18:45:42Z;Iced tea + lemonade half & half, iced tea + lemonade;;;;;;;Beverages, Iced teas;en:beverages,en:iced-teas;Beverages,Iced teas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, citric acid, lemon juice concentrate, sodium hexametaphosphate (to protect flavor), natural flavor, tea powder, phosphoric acid, potassium sorbate (preserves freshness), caramel color, gum arabic, acesulfame potassium, sucralose, glycerol ester of rosin, calcium disodium edta (to protect flavor), red 40.;;;;;;12 OZA (355 ml);355;;9;;en:e129,en:e150c,en:e202,en:e330,en:e338,en:e385,en:e414,en:e950,en:e955;E129 - Allura red ac,E150c - Ammonia caramel,E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PEPSICO, INC;en:iced-teas;Iced teas;;;;;;;;71;71;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.79;4.51;;;;;;;;;;;;0;;;;0.085;0.034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000547409;http://world-en.openfoodfacts.org/product/0012000547409/mountain-dew-pitch-black-pepsico;kiliweb;1514895434;2018-01-02T12:17:14Z;1514895442;2018-01-02T12:17:22Z;Mountain Dew Pitch Black;;;;;Pepsico;pepsico;Boissons;en:beverages;Beverages;;;;;;;;;;;;;;;France;en:france;France;Carbonated water, high fructose corn syrup, citric acid, natural flavor, sodium benzoate (preserves freshness), caffeine, gum arabic, sodium citrate, red 40, calcium disodium edta (to protect flavor), sucrose acetate isobutyrate, blue 1;;;;;;;;;8;;en:e129,en:e133,en:e211,en:e330,en:e331,en:e385,en:e414,en:e444;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid,E331 - Sodium citrates,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E444 - Sucrose acetate isobutyrate;0;;;0;;;16;e;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:beverages;Beverages;;;https://static.openfoodfacts.org/images/products/001/200/054/7409/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/200/054/7409/ingredients_fr.7.200.jpg;https://static.openfoodfacts.org/images/products/001/200/054/7409/nutrition_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/200/054/7409/nutrition_fr.4.200.jpg;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6;12.6;;;;;;;;;0;;;0;;;;0.01;0.004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0012000567490;http://world-en.openfoodfacts.org/product/0012000567490/fruit-punch-juice-drink-fruit-punch;org-database-usda;1587636118;2020-04-23T10:01:58Z;1587636118;2020-04-23T10:01:58Z;Fruit punch juice drink, fruit punch;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, citric acid, pear juice concentrate, natural flavor, phosphoric acid, potassium citrate, sodium polyphosphates (to protect flavor), potassium benzoate (preserves freshness), gum arabic, potassium sorbate (preserves freshness), acesulfame potassium, red 40, xanthan gum, sucralose, glycerol ester of rosin, calcium disodium edta (to protect flavor), blue 1.;;;;;;8 OZA (240 ml);240;;12;;en:e129,en:e133,en:e202,en:e212,en:e330,en:e338,en:e385,en:e414,en:e415,en:e452,en:e452i,en:e950,en:e955;E129 - Allura red ac,E133 - Brilliant blue FCF,E202 - Potassium sorbate,E212 - Potassium benzoate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E415 - Xanthan gum,E452 - Polyphosphates,E452i - Sodium polyphosphate,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PEPSICO, INC;en:plant-based-beverages;Plant-based beverages;;;;;;;;79;79;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4.58;;;;;;;;;;;;0;;;;0.0575;0.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000567544;http://world-en.openfoodfacts.org/product/0012000567544/lipton-iced-tea-lemonade-2-liter-single;org-database-usda;1587637928;2020-04-23T10:32:08Z;1587637928;2020-04-23T10:32:08Z;Lipton Iced Tea & Lemonade 2 Liter Single;;;;;;;Beverages, Iced teas;en:beverages,en:iced-teas;Beverages,Iced teas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, High Fructose Corn Syrup, Citric Acid, Lemon Juice Concentrate, Sodium Hexametaphosphate (to Protect Flavor), Natural Flavor, Tea Powder, Phosphoric Acid, Potassium Sorbate (Preserves Freshness), Caramel Color, Gum Arabic, Acesulfame Potassium, Sucrose, Glycerol Ester of Rosin, Calcium Disodium EDTA (to Protect Flavor), Red 40.;;;;;;240 ml;240;;8;;en:e129,en:e150c,en:e202,en:e330,en:e338,en:e385,en:e414,en:e950;E129 - Allura red ac,E150c - Ammonia caramel,E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E950 - Acesulfame k;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PepsiCo;en:iced-teas;Iced teas;;;;;;;;71;71;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.58;4.58;;;;;;;;;;;;0;;;;0.0825;0.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000567551;http://world-en.openfoodfacts.org/product/0012000567551/brisk-tea-lemonade-12-fl-oz-can;org-database-usda;1587662927;2020-04-23T17:28:47Z;1587662927;2020-04-23T17:28:47Z;Brisk Tea Lemonade 12 FL OZ CAN;;;;;;;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, High Fructose Corn Syrup, Citric Acid, Lemon Juice Concentrate, Sodium Hexametaphosphate (to Protect Flavor), Natural Flavor, Tea Powder, Phosphoric Acid, Potassium Sorbate (Preserves Freshness), Caramel Color, Gum Arabic, Acesulfame Potassium, Sucralose, Glycerol Ester of Rosin, Calcium Disodium EDTA (to Protect Flavor), Red 40.;;;;;;360 ml;360;;9;;en:e129,en:e150c,en:e202,en:e330,en:e338,en:e385,en:e414,en:e950,en:e955;E129 - Allura red ac,E150c - Ammonia caramel,E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PepsiCo;;;;;;;;;;71;71;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.72;4.44;;;;;;;;;;;;0;;;;0.0825;0.033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000616204;http://world-en.openfoodfacts.org/product/0012000616204/iced-tea-lemonade-half-half-flavor-with-other-natural-flavors-lipton;usda-ndb-import;1489139515;2017-03-10T09:51:55Z;1562589704;2019-07-08T12:41:44Z;Iced Tea & Lemonade, Half & Half Flavor With Other Natural Flavors;;;;;Lipton,  Unilever;lipton,unilever;Beverages, Iced teas;en:beverages,en:iced-teas;Beverages,Iced teas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, citric acid, lemon juice concentrate, sodium hexametaphosphate (to protect flavor), black tea, natural flavor, phosphoric acid, potassium sorbate (preserves freshness), acesulfame potassium, gum arabic, glycerol ester of r;;;;;;355 ml (12 fl oz);355;;5;;en:e202,en:e330,en:e338,en:e414,en:e950;E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E414 - Acacia gum,E950 - Acesulfame k;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:iced-teas;Iced teas;;;;;;;;84;84;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.07;5.07;;;;;;;;;;;;0;;;;0.1143;0.04572;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000629907;http://world-en.openfoodfacts.org/product/0012000629907/lipton-half-and-half-iced-tea-lemonade-20-fluid-ounce-plastic-bottle;usda-ndb-import;1489139515;2017-03-10T09:51:55Z;1587662909;2020-04-23T17:28:29Z;Lipton Half and Half Iced Tea Lemonade 20 Fluid Ounce Plastic Bottle;;;;;Lipton,  Unilever;lipton,unilever;Beverages, Iced teas;en:beverages,en:iced-teas;Beverages,Iced teas;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, High Fructose Corn Syrup, Citric Acid, Lemon Juice Concentrate, Sodium Hexametaphosphate (to Protect Flavor), Tea, Natural Flavor, Phosphoric Acid, Potassium Sorbate (Preserves Freshness), Acesulfame Potassium, Gum Arabic, Glycerol Ester of Rosin, Calcium Disodium EDTA (to Protect Flavor). CAFFEINE CONTENT: 31mg/20 fl oz.;;;;;;600 ml;600;;6;;en:e202,en:e330,en:e338,en:e385,en:e414,en:e950;E202 - Potassium sorbate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E950 - Acesulfame k;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PepsiCo;en:iced-teas;Iced teas;;;;;;;;84;84;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.17;5;;;;;;;;;;;;0;;;;0.0875;0.035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000638404;http://world-en.openfoodfacts.org/product/0012000638404/fruit-punch-juice-drink-fruit-punch;org-database-usda;1587647985;2020-04-23T13:19:45Z;1587647985;2020-04-23T13:19:45Z;Fruit punch juice drink, fruit punch;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, high fructose corn syrup, citric acid, pear juice concentrate, natural flavor, phosphoric acid, potassium citrate, sodium polyphosphates (to protect flavor), potassium benzoate (preserves freshness), gum arabic, potassium sorbate (preserves freshness), acesulfame potassium, red 40, xanthan gum, sucralose, glycerol ester of rosin, calcium disodium edta (to protect flavor), blue 1.;;;;;;8 OZA (240 ml);240;;12;;en:e129,en:e133,en:e202,en:e212,en:e330,en:e338,en:e385,en:e414,en:e415,en:e452,en:e452i,en:e950,en:e955;E129 - Allura red ac,E133 - Brilliant blue FCF,E202 - Potassium sorbate,E212 - Potassium benzoate,E330 - Citric acid,E338 - Phosphoric acid,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E415 - Xanthan gum,E452 - Polyphosphates,E452i - Sodium polyphosphate,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PEPSICO, INC;en:plant-based-beverages;Plant-based beverages;;;;;;;;79;79;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4.58;;;;;;;;;;;;0;;;;0.0575;0.023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000684548;http://world-en.openfoodfacts.org/product/0012000684548/soda;org-database-usda;1587648518;2020-04-23T13:28:38Z;1587648519;2020-04-23T13:28:39Z;Soda;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, natural flavor, sodium benzoate (preserves freshness), caffeine, gum arabic, sodium citrate, red 40, calcium disodium edta (to protect flavor), sucrose acetate isobutyrate, blue 1.;;;;;;12 OZA (360 ml);360;;8;;en:e129,en:e133,en:e211,en:e330,en:e331,en:e385,en:e414,en:e444;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid,E331 - Sodium citrates,E385 - Calcium disodium ethylenediaminetetraacetate,E414 - Acacia gum,E444 - Sucrose acetate isobutyrate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;MNT DEW;en:sodas;Sodas;;;;;;;;197;197;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;12.5;;;;;;;;;;;;0;;;;0.0375;0.015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000692574;http://world-en.openfoodfacts.org/product/0012000692574/caffeine-free-lemon-lime-soda-sierra-mist;usda-ndb-import;1489141418;2017-03-10T10:23:38Z;1587633993;2020-04-23T09:26:33Z;Caffeine Free Lemon-Lime Soda;;;;;Sierra Mist;sierra-mist;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, sugar, citric acid, natural flavor, potassium citrate.;;;;;;12 OZA (355 ml);355;;1;;en:e330;E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SIERRA MIST;en:sodas;Sodas;;;;;;;;163;163;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.42;10.42;;;;;;;;;;;;0;;;;0.025;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000713019;http://world-en.openfoodfacts.org/product/0012000713019/nestle;openfoodfacts-contributors;1519349831;2018-02-23T01:37:11Z;1560878879;2019-06-18T17:27:59Z;;;;;;Nestlé;nestle;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/200/071/3019/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/200/071/3019/front_en.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0012000800030;http://world-en.openfoodfacts.org/product/0012000800030/pepsi-cola;kiliweb;1538335756;2018-09-30T19:29:16Z;1586344992;2020-04-08T11:23:12Z;Pepsi Cola;;;;;Pepsi;pepsi;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;https://static.openfoodfacts.org/images/products/001/200/080/0030/ingredients_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/200/080/0030/ingredients_fr.4.200.jpg;;;;176;176;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;11;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
