code;url;creator;created_t;created_datetime;last_modified_t;last_modified_datetime;product_name;generic_name;quantity;packaging;packaging_tags;brands;brands_tags;categories;categories_tags;categories_en;origins;origins_tags;manufacturing_places;manufacturing_places_tags;labels;labels_tags;labels_en;emb_codes;emb_codes_tags;first_packaging_code_geo;cities;cities_tags;purchase_places;stores;countries;countries_tags;countries_en;ingredients_text;allergens;allergens_en;traces;traces_tags;traces_en;serving_size;serving_quantity;no_nutriments;additives_n;additives;additives_tags;additives_en;ingredients_from_palm_oil_n;ingredients_from_palm_oil;ingredients_from_palm_oil_tags;ingredients_that_may_be_from_palm_oil_n;ingredients_that_may_be_from_palm_oil;ingredients_that_may_be_from_palm_oil_tags;nutriscore_score;nutriscore_grade;nova_group;pnns_groups_1;pnns_groups_2;states;states_tags;states_en;brand_owner;main_category;main_category_en;image_url;image_small_url;image_ingredients_url;image_ingredients_small_url;image_nutrition_url;image_nutrition_small_url;energy-kj_100g;energy-kcal_100g;energy_100g;energy-from-fat_100g;fat_100g;saturated-fat_100g;-butyric-acid_100g;-caproic-acid_100g;-caprylic-acid_100g;-capric-acid_100g;-lauric-acid_100g;-myristic-acid_100g;-palmitic-acid_100g;-stearic-acid_100g;-arachidic-acid_100g;-behenic-acid_100g;-lignoceric-acid_100g;-cerotic-acid_100g;-montanic-acid_100g;-melissic-acid_100g;monounsaturated-fat_100g;polyunsaturated-fat_100g;omega-3-fat_100g;-alpha-linolenic-acid_100g;-eicosapentaenoic-acid_100g;-docosahexaenoic-acid_100g;omega-6-fat_100g;-linoleic-acid_100g;-arachidonic-acid_100g;-gamma-linolenic-acid_100g;-dihomo-gamma-linolenic-acid_100g;omega-9-fat_100g;-oleic-acid_100g;-elaidic-acid_100g;-gondoic-acid_100g;-mead-acid_100g;-erucic-acid_100g;-nervonic-acid_100g;trans-fat_100g;cholesterol_100g;carbohydrates_100g;sugars_100g;-sucrose_100g;-glucose_100g;-fructose_100g;-lactose_100g;-maltose_100g;-maltodextrins_100g;starch_100g;polyols_100g;fiber_100g;-soluble-fiber_100g;-insoluble-fiber_100g;proteins_100g;casein_100g;serum-proteins_100g;nucleotides_100g;salt_100g;sodium_100g;alcohol_100g;vitamin-a_100g;beta-carotene_100g;vitamin-d_100g;vitamin-e_100g;vitamin-k_100g;vitamin-c_100g;vitamin-b1_100g;vitamin-b2_100g;vitamin-pp_100g;vitamin-b6_100g;vitamin-b9_100g;folates_100g;vitamin-b12_100g;biotin_100g;pantothenic-acid_100g;silica_100g;bicarbonate_100g;potassium_100g;chloride_100g;calcium_100g;phosphorus_100g;iron_100g;magnesium_100g;zinc_100g;copper_100g;manganese_100g;fluoride_100g;selenium_100g;chromium_100g;molybdenum_100g;iodine_100g;caffeine_100g;taurine_100g;ph_100g;fruits-vegetables-nuts_100g;fruits-vegetables-nuts-dried_100g;fruits-vegetables-nuts-estimate_100g;collagen-meat-protein-ratio_100g;cocoa_100g;chlorophyl_100g;carbon-footprint_100g;carbon-footprint-from-meat-or-fish_100g;nutrition-score-fr_100g;nutrition-score-uk_100g;glycemic-index_100g;water-hardness_100g;choline_100g;phylloquinone_100g;beta-glucan_100g;inositol_100g;carnitine_100g
0000010195109;http://world-en.openfoodfacts.org/product/0000010195109;openfoodfacts-contributors;1536984379;2018-09-15T04:06:19Z;1536984381;2018-09-15T04:06:21Z;;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/019/5109/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/000/001/019/5109/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010203668;http://world-en.openfoodfacts.org/product/0000010203668/colorant-alimentaire;kiliweb;1541858723;2018-11-10T14:05:23Z;1547494931;2019-01-14T19:42:11Z;Colorant alimentaire;;;;;;;Additifs alimentaires, Colorants alimentaires;en:food-additives,en:food-colorings;Food additives,Food colorings;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:food-colorings;Food colorings;https://static.openfoodfacts.org/images/products/000/001/020/3668/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/3668/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/3668/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/3668/ingredients_fr.7.200.jpg;;;;2142;2142;;0.25;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010205648;http://world-en.openfoodfacts.org/product/0000010205648/colorant-alimentaire-rouge-velours-en-spray;kiliweb;1536058959;2018-09-04T11:02:39Z;1547494910;2019-01-14T19:41:50Z;Colorant Alimentaire Rouge velours en spray;;;;;;;Additifs alimentaires, Colorants alimentaires;en:food-additives,en:food-colorings;Food additives,Food colorings;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:food-colorings;Food colorings;https://static.openfoodfacts.org/images/products/000/001/020/5648/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5648/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5648/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5648/ingredients_fr.7.200.jpg;;;;3276;3276;;86.67;53.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;;;;;;;;;;;;0.66;;;;0.85;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010205655;http://world-en.openfoodfacts.org/product/0000010205655/colorant-alimentaire-velour-marron;kiliweb;1551467515;2019-03-01T19:11:55Z;1563379311;2019-07-17T16:01:51Z;Colorant alimentaire velour marron;;;;;;;;;;;;;;;;;;;;;;;;en:france;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/020/5655/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5655/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5655/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5655/ingredients_fr.8.200.jpg;;;;2879;2879;;76;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0;;;;;;;;;;;;0.45;;;;0.25;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010205679;http://world-en.openfoodfacts.org/product/0000010205679/colorant-alimentaire-bleu-velours-en-spray-alice-delice;kiliweb;1518958906;2018-02-18T13:01:46Z;1547494915;2019-01-14T19:41:55Z;Colorant alimentaire bleu velours en spray;;;;;Alice Delice;alice-delice;Additifs alimentaires, Colorants alimentaires;en:food-additives,en:food-colorings;Food additives,Food colorings;;;;;;;;;;;;;;;France;en:france;France;"VELOURS EN S RAY dessert, passé préalableme Bien agiter avant emploi. l'on souhaite traiter à ure distance cz de cacao, colorants : E171, El)) des traces de lait, soja, fruits à : Ne pas ingérer direce&lt; sin aler les vapeurs directeme,: Viter l'emploi excessif Utiliser sev zk. Ne pas perforer ni brûler, lamer avers une flamme ou Garder la bombe hors de la tfdernent s'il est complétement *f est possible.dans des Ne pas' avaler tel quel. un endroit sec et frais, à te du soleil ELAUW IN VELOURs dessert dat net ult de d eq• - k.dden voor cjebrujk.";;;;en:milk,en:soybeans;Milk,Soybeans;;;;1;;en:e171;E171 - Titanium dioxide;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;;en:food-colorings;Food colorings;https://static.openfoodfacts.org/images/products/000/001/020/5679/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5679/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5679/ingredients_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5679/ingredients_fr.10.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5679/nutrition_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/5679/nutrition_fr.7.200.jpg;;3012;3012;;80;48.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;0;;;;0.25;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010206515;http://world-en.openfoodfacts.org/product/0000010206515/pate-a-sucre-alice-delice;kiliweb;1511122551;2017-11-19T20:15:51Z;1511124271;2017-11-19T20:44:31Z;Pâte à Sucre;Pâte à Sucre - Fondant;250 g;sachet,plastique;sachet,plastique;Alice Délice;alice-delice;Snacks, Snacks sucrés, Confiseries, Aides culinaires, Aides à la pâtisserie, Pâtes à sucre, Décorations;en:snacks,en:sweet-snacks,en:confectioneries,en:cooking-helpers,en:pastry-helpers,fr:pates-a-sucre,fr:decorations;Snacks,Sweet snacks,Confectioneries,Cooking helpers,Pastry helpers,fr:Pâtes à sucre,fr:decorations;;;;;Sans gluten;en:gluten-free;Gluten-free;;;;;;;;France;en:france;France;Sucre (74 %), sirop de glucose, huiles et graisses végétales (palme, tournesol, illipé), sirop de sucre inverti, stabilisant : E420ii, eau, humectant : E422, épaississant : E415, émulsifiant : E471, acidifiant : E330, arôme, conservateur.;;;en:milk,en:nuts,en:soybeans;en:milk,en:nuts,en:soybeans;Milk,Nuts,Soybeans;;;;5;;en:e330,en:e415,en:e420,en:e420ii,en:e422,en:e471;E330 - Citric acid,E415 - Xanthan gum,E420 - Sorbitol,E420ii - Sorbitol syrup,E422 - Glycerol,E471 - Mono- and diglycerides of fatty acids;0;;;2;;huile-vegetale,e471-mono-et-diglycerides-d-acides-gras-alimentaires;18;d;4;Sugary snacks;Sweets;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;fr:decorations;fr:decorations;https://static.openfoodfacts.org/images/products/000/001/020/6515/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/6515/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/6515/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/6515/ingredients_fr.8.200.jpg;https://static.openfoodfacts.org/images/products/000/001/020/6515/nutrition_fr.9.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/6515/nutrition_fr.9.200.jpg;;1720;1720;;6.42;3.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.86;81.67;;;;;;;;;0;;;0.03;;;;0.1;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0000010207260;http://world-en.openfoodfacts.org/product/0000010207260/praline-amande-et-noisette-alice-delice;kiliweb;1490203031;2017-03-22T17:17:11Z;1490203757;2017-03-22T17:29:17Z;Praliné Amande Et Noisette;;;;;Alice Délice;alice-delice;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/020/7260/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/020/7260/front_fr.4.200.jpg;;;;;;2406;2406;;;2.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.3;;;;;;;;;3.9;;;9.5;;;;0.003;0.0012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010210222;http://world-en.openfoodfacts.org/product/0000010210222/oeuf-chocolat-lait-praline;kiliweb;1523457809;2018-04-11T14:43:29Z;1523457816;2018-04-11T14:43:36Z;Œuf chocolat lait praliné;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/021/0222/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0222/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0222/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0222/ingredients_fr.7.200.jpg;;;;209;209;;31;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57;55;;;;;;;;;;;;5.8;;;;0.15;0.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010210260;http://world-en.openfoodfacts.org/product/0000010210260/chocolat-de-couverture-noir;kiliweb;1525126986;2018-04-30T22:23:06Z;1525126990;2018-04-30T22:23:10Z;Chocolat de couverture noir;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/021/0260/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0260/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0260/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/0260/ingredients_fr.7.200.jpg;;;;2301;2301;;36.7;22.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.1;41.3;;;;;;;;;;;;5.7;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010211656;http://world-en.openfoodfacts.org/product/0000010211656/stylo-glacage-blanc;kiliweb;1537705337;2018-09-23T12:22:17Z;1537705391;2018-09-23T12:23:11Z;Stylo glaçage blanc;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/021/1656/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1656/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1656/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1656/ingredients_fr.7.200.jpg;;;;2427;2427;;38;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;58;;;;;;;;;;;;3;;;;0.5;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010211670;http://world-en.openfoodfacts.org/product/0000010211670/stylo-glacage;kiliweb;1543657819;2018-12-01T09:50:19Z;1543657821;2018-12-01T09:50:21Z;Stylo glacage;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/021/1670/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1670/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1670/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1670/ingredients_fr.7.200.jpg;;;;2427;2427;;38;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;58;;;;;;;;;;;;3;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0000010211687;http://world-en.openfoodfacts.org/product/0000010211687/stylo-glacage-rose-alice-delice;kiliweb;1515088467;2018-01-04T17:54:27Z;1515088484;2018-01-04T17:54:44Z;Stylo glaçage rose;;;;;Alice Délice;alice-delice;;;;;;;;;;;;;;;;;;France;en:france;France;lëXl cfxxOe ' : A conserver daxQr :etsecàtennpvcnlre : Sukeç Oantaadoa rpxere melkpoed€vtk V k-ùNôe 022), zut tevatten- gœd en inv,am, î m•mten CV kan gxed'itüng. Ops \arfmaxhmà;;;;;;;;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/000/001/021/1687/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1687/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1687/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/000/001/021/1687/ingredients_fr.7.200.jpg;;;;2427;2427;;38;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;58;;;;;;;;;0;;;3;;;;0.5;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
