00144308;http://world-en.openfoodfacts.org/product/00144308/cookies-straweberries;kiliweb;1529149839;2018-06-16T11:50:39Z;1529149844;2018-06-16T11:50:44Z;Cookies straweberries;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00144308/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00144308/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00144308/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00144308/ingredients_fr.7.200.jpg;;;;2000;2000;;21.1;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.7;30.9;;;;;;;;;;;;5.9;;;;0.8;0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00144322;http://world-en.openfoodfacts.org/product/00144322/tomato-ketchup-sainsbury-s-basics;fh;1557098454;2019-05-05T23:20:54Z;1557341128;2019-05-08T18:45:28Z;Tomato Ketchup;;460 g;;;Sainsbury's Basics;sainsbury-s-basics;Groceries, Sauces, Tomato sauces, Ketchup;en:groceries,en:sauces,en:tomato-sauces,en:ketchup;Groceries,Sauces,Tomato sauces,Ketchup;;;;;Vegetarian,Vegan;en:vegetarian,en:vegan;Vegetarian,Vegan;;;;;;;Sainsbury's;United Kingdom;en:united-kingdom;United Kingdom;"Water, Tomato Puree (19%), Sugar, Spirit Vinegar, Maize Starch, Salt, Onion Powder, Acidity Regulator: Citric Acid; Ground Coriander, Allspice, Ground Cloves, Ground Cassia, Ground Cardamom, Clove Leaf Oil.";;;;;;;;;1;;en:e330;E330 - Citric acid;0;;;0;;;8;c;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:ketchup;Ketchup;https://static.openfoodfacts.org/images/products/00144322/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/00144322/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/00144322/ingredients_en.7.400.jpg;https://static.openfoodfacts.org/images/products/00144322/ingredients_en.7.200.jpg;https://static.openfoodfacts.org/images/products/00144322/nutrition_en.10.400.jpg;https://static.openfoodfacts.org/images/products/00144322/nutrition_en.10.200.jpg;;427;427;;0.5;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.3;20;;;;;;;;;0.7;;;1.1;;;;0.77;0.308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;8;;;;;;;;
00144353;http://world-en.openfoodfacts.org/product/00144353/brown-sauce-sainsbury-s-basics;kyzh;1424713427;2015-02-23T17:43:47Z;1547756462;2019-01-17T20:21:02Z;Brown sauce;;450 g;Plastic,Bottle;plastic,bottle;Sainsbury's basics,Sainsbury's;sainsbury-s-basics,sainsbury-s;Groceries, Sauces, Brown sauces;en:groceries,en:sauces,en:brown-sauces;Groceries,Sauces,Brown sauces;;;United Kingdom;united-kingdom;Incorrect data on label, Incorrect nutrition facts on label;en:incorrect-data-on-label,en:incorrect-nutrition-facts-on-label;Incorrect data on label,Incorrect nutrition facts on label;;;;;;;Sainsbury's;United Kingdom;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;10;c;;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:brown-sauces;Brown sauces;https://static.openfoodfacts.org/images/products/00144353/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/00144353/front_en.5.200.jpg;https://static.openfoodfacts.org/images/products/00144353/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/00144353/ingredients_en.6.200.jpg;https://static.openfoodfacts.org/images/products/00144353/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/00144353/nutrition_en.7.200.jpg;365;;365;;0.5;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.1;18.1;;;;;;;0.5;;0.7;;;0.6;;;;1.13;0.452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0014442887709;http://world-en.openfoodfacts.org/product/0014442887709;openfoodfacts-contributors;1518265695;2018-02-10T12:28:15Z;1518265697;2018-02-10T12:28:17Z;;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/444/288/7709/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/001/444/288/7709/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0014445378877;http://world-en.openfoodfacts.org/product/0014445378877;openfoodfacts-contributors;1538564690;2018-10-03T11:04:50Z;1538564692;2018-10-03T11:04:52Z;;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00144469;http://world-en.openfoodfacts.org/product/00144469;elcoco;1568209151;2019-09-11T13:39:11Z;1568209900;2019-09-11T13:51:40Z;;;2 x 42 g;;;;;Botanas, Snacks dulces, Barritas, Barritas de cereales;en:snacks,en:sweet-snacks,en:bars,en:cereal-bars;Snacks,Sweet snacks,Bars,Cereal bars;;;;;en:no-colorings;en:no-colorings;No colorings;;;;;;;;en:spain;en:spain;Spain;;;;;;;;;;;;;;;;;;;;;;;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity completed,Product name to be completed,Photos to be validated,Photos uploaded;;en:cereal-bars;Cereal bars;https://static.openfoodfacts.org/images/products/00144469/front_es.3.400.jpg;https://static.openfoodfacts.org/images/products/00144469/front_es.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00144469/nutrition_es.4.400.jpg;https://static.openfoodfacts.org/images/products/00144469/nutrition_es.4.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0014452001003;http://world-en.openfoodfacts.org/product/0014452001003/esther-price-assorted-dark-chocolate-esther-price-candies-corp;usda-ndb-import;1489070374;2017-03-09T14:39:34Z;1587584218;2020-04-22T19:36:58Z;Esther Price, Assorted Dark Chocolate;;;;;Esther Price Candies Corp.;esther-price-candies-corp;Snacks, Sweet snacks, Chocolates, Assorted chocolates, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:chocolates,en:assorted-chocolates;Snacks,Sweet snacks,Confectioneries,Chocolate candies,Chocolates,Assorted chocolates;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk and dark chocolate: (sugar, milk, chocolate processed with alkali, cocoa butter, milkfat, soy lecithin an emulsifier, vanillin an artificial flavor, natural flavors), sugar, corn syrup, cream, evaporated milk, butter, brown sugar, cocoa processed with alkali, coconut: (coconut, sugar, propylene glycol, salt, sulfites), nuts: (pecans, almonds, cashews), peanut butter: [peanuts, dextrose, hydrogenated vegetable oil (rapeseed & cottonseed oils), salt], cherries: (cherries, sugar, corn syrup, high fructose corn syrup, citric acid, sodium benzoate and potassium sorbate to preserve freshness, fd&c red # 40, sulfites), peanut oil, canola oil, invertase (an enzyme), molasses, artificial flavor, lemon juice, lemon oil, salt.;en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites;;;;;3 PC (38 g);38;;4;;en:e1103,en:e129,en:e1520,en:e330;E1103 - Invertase,E129 - Allura red ac,E1520 - Propylene Glycol,E330 - Citric acid;0;;;0;;;21;e;4;Sugary snacks;Chocolate products;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:assorted-chocolates;Assorted chocolates;;;;;;;;2092;2092;;23.68;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;65.79;60.53;;;;;;;;;5.3;;;5.26;;;;0.165;0.066;;0.0000789;;;;;0;;;;;;;;;;;;;;0.079;;0.00189;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0014452001010;http://world-en.openfoodfacts.org/product/0014452001010/fine-chocolates-esther-price;usda-ndb-import;1489068925;2017-03-09T14:15:25Z;1587582327;2020-04-22T19:05:27Z;Fine chocolates;;;;;Esther Price;esther-price;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk and dark chocolate: (sugar, milk, chocolate processed with alkali, cocoa butter, milkfat, soy lecithin an emulsifier, vanillin an artificial flavor, natural flavors), sugar, corn syrup, cream butter, evaporated milk, pecans, brown sugar, salt.;;;;;;2 PC (38 g);38;;0;;;;0;;;0;;;23;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:chocolate-candies;Chocolate candies;;;;;;;;2477;2477;;36.84;15.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.026;60.53;55.26;;;;;;;;;5.3;;;5.26;;;;0.23;0.092;;0.0001185;;;;;0;;;;;;;;;;;;;;0.079;;0.00189;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0014452001027;http://world-en.openfoodfacts.org/product/0014452001027/assorted-chocolates-milk-esther-price;usda-ndb-import;1489068923;2017-03-09T14:15:23Z;1587582326;2020-04-22T19:05:26Z;Assorted chocolates milk;;;;;Esther Price;esther-price;Snacks, Sweet snacks, Chocolates, Assorted chocolates, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:chocolates,en:assorted-chocolates;Snacks,Sweet snacks,Confectioneries,Chocolate candies,Chocolates,Assorted chocolates;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk chocolate: (sugar, milk, cocoa butter, chocolate, soy lecithin an emulsifier, vanillin an artificial flavor) sugar, corn syrup, cream, evaporated milk, butter, brown sugar, cocoa processed with alkali, coconut: (coconut, sugar, propylene glycol, salt, sulfites), nuts: (pecans, almonds, cashews), peanut butter: [peanuts, dextrose, hydrogenated vegetable oil (rapeseed & cottonseed oils), salt], cherries: (cherries, sugar, corn syrup, high fructose corn syrup. citric acid, sodium benzoate and potassium sorbate to preserve freshness, fd&c red # 40, sulfites), peanut oil, canola oil, invertase (an enzyme), molasses, artificial flavor, lemon juice, lemon oil, salt.;en:nuts,en:peanuts,en:sulphur-dioxide-and-sulphites;;;;;3 PC (38 g);38;;4;;en:e1103,en:e129,en:e1520,en:e330;E1103 - Invertase,E129 - Allura red ac,E1520 - Propylene Glycol,E330 - Citric acid;0;;;0;;;24;e;4;Sugary snacks;Chocolate products;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:assorted-chocolates;Assorted chocolates;;;;;;;;2092;2092;;23.68;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.053;65.79;60.53;;;;;;;;;2.6;;;5.26;;;;0.1975;0.079;;0.0000789;;;;;0;;;;;;;;;;;;;;0.105;;0.00095;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0014452001034;http://world-en.openfoodfacts.org/product/0014452001034/assorted-chocolates-dark-esther-price;usda-ndb-import;1489068925;2017-03-09T14:15:25Z;1587582328;2020-04-22T19:05:28Z;Assorted chocolates dark;;;;;Esther Price;esther-price;Snacks, Sweet snacks, Chocolates, Assorted chocolates, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:chocolates,en:assorted-chocolates;Snacks,Sweet snacks,Confectioneries,Chocolate candies,Chocolates,Assorted chocolates;;;;;;;;;;;;;;;United States;en:united-states;United States;Dark chocolate: (sugar, chocolate processed w/alkali, cocoa butter, milkfat, soy lecithin an emulsifier, vanillin an artificial flavor, natural flavors), sugar, corn syrup, cream, evaporated milk, butter, brown sugar, cocoa processed with alkali, coconut: (coconut, sugar, propylene glycol, salt, sulfites), nuts: (pecans, almonds, cashews), peanut butter: [peanuts, dextrose, hydrogenated vegetable oil (rapeseed & cottonseed oils), salt], cherries: (cherries, sugar, corn syrup, high fructose corn syrup, citric acid, sodium benzoate and potassium sorbate to preserve freshness, fd&c red # 40, sulfites), peanut oil, canola oil, invertase (an enzyme), molasses, artificial flavor, lemon juice, lemon oil, salt.;;;;;;3 PC (38 g);38;;4;;en:e1103,en:e129,en:e1520,en:e330;E1103 - Invertase,E129 - Allura red ac,E1520 - Propylene Glycol,E330 - Citric acid;0;;;0;;;21;e;4;Sugary snacks;Chocolate products;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:assorted-chocolates;Assorted chocolates;;;;;;;;2092;2092;;23.68;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.026;65.79;57.89;;;;;;;;;7.9;;;5.26;;;;0.1325;0.053;;0.0000789;;;;;0;;;;;;;;;;;;;;0.053;;0.00284;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0014452001423;http://world-en.openfoodfacts.org/product/0014452001423/esther-price-fine-dark-chocolates-cherry-cordial-esther-price-candies-corp;usda-ndb-import;1489075857;2017-03-09T16:10:57Z;1587587918;2020-04-22T20:38:38Z;Esther Price, Fine Dark Chocolates, Cherry Cordial;;;;;Esther Price Candies Corp.;esther-price-candies-corp;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Dark chocolate: (sugar, chocolate processed w/alkali, cocoa butter, milkfat, soy lecithin an emulsifier, vanillin an artificial flavor, natural flavors), sugar, corn syrup, cream, cherries: (cherries, sugar, corn syrup, high fructose corn syrup, citric acid, sodium benzoate and potassium sorbate to preserve freshness, fd&c red # 40, sulfites), invertase (an enzyme), artificial flavor, lemon juice, lemon oil, salt.;en:sulphur-dioxide-and-sulphites;;;;;2 PC | ABOUT (44 g);44;;3;;en:e1103,en:e129,en:e330;E1103 - Invertase,E129 - Allura red ac,E330 - Citric acid;0;;;0;;;20;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:chocolate-candies;Chocolate candies;;;;;;;;1904;1904;;20.45;9.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.011;63.64;52.27;;;;;;;;;4.5;;;4.55;;;;0.0275;0.011;;0.0000681;;;;;0;;;;;;;;;;;;;;0.045;;0.00245;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0014452001447;http://world-en.openfoodfacts.org/product/0014452001447/almond-bark-dark-chocolate-esther-price-candies-corp;usda-ndb-import;1489073155;2017-03-09T15:25:55Z;1587586077;2020-04-22T20:07:57Z;Almond Bark Dark Chocolate;;;;;Esther Price Candies Corp.;esther-price-candies-corp;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Dark chocolate: (sugar, chocolate processed w/alkali, cocoa butter, milkfat, soy lecithin an emulsifier, vanillin an artificial flavor, natural flavors), almonds, peanut oil.;;;;;;2 PCS. (30 g);30;;0;;;;0;;;0;;;17;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Esther Price Candies Corp.;en:chocolate-candies;Chocolate candies;;;;;;;;2510;2510;;43.33;13.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;36.67;23.33;;;;;;;;;10;;;13.33;;;;0;0;;0.0000999;;;;;0;;;;;;;;;;;;;;0.2;;0.0036;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0014452001454;http://world-en.openfoodfacts.org/product/0014452001454/esther-price-potato-chip-bark-esther-price-candies-corp;usda-ndb-import;1489071910;2017-03-09T15:05:10Z;1489071910;2017-03-09T15:05:10Z;Esther Price, Potato Chip Bark;;;;;Esther Price Candies Corp.;esther-price-candies-corp;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk chocolate: (sugar, milk, chocolate, cocoa butter, soy lecithin an emulsifier, vanillin an artificial flavor), potato chips [potatoes, vegetable oils (peanut, corn, sunflower, and/or canola oil), salt].;;;;;;30 g (2 PCS. | ABOUT);30;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2230;2230;;33.33;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.017;76.67;43.33;;;;;;;;;3.3;;;6.67;;;;0.33782;0.135128;;0;;;;;0;;;;;;;;;;;;;;0.133;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
